Timestamp,Audio,Temperature(C),Humidity(%),Pressure(Pa),Oxygen(%),HeartRate(BPM)
2025-03-18 23:01:40,256,25.0,42.55,0.0,0.0,0.0
2025-03-18 23:01:40,252,24.99,42.52,0.0,0.0,0.0
2025-03-18 23:01:40,256,24.99,42.54,0.0,0.0,0.0
2025-03-18 23:01:40,256,24.99,42.57,0.0,0.0,0.0
2025-03-18 23:01:41,261,24.96,42.51,0.0,0.0,0.0
2025-03-18 23:01:41,257,24.99,42.54,0.0,0.0,0.0
2025-03-18 23:01:41,261,24.96,42.54,0.0,0.0,0.0
2025-03-18 23:01:41,256,24.99,42.53,0.0,0.0,0.0
2025-03-18 23:01:41,263,24.98,42.49,0.0,0.0,0.0
2025-03-18 23:01:41,259,24.99,42.55,0.0,0.0,0.0
2025-03-18 23:01:41,261,24.97,42.53,0.0,0.0,0.0
2025-03-18 23:01:41,262,24.96,42.5,0.0,0.0,0.0
2025-03-18 23:01:41,258,25.0,42.52,0.0,0.0,0.0
2025-03-18 23:01:41,257,25.0,42.57,0.0,0.0,0.0
2025-03-18 23:01:41,265,24.96,42.56,0.0,0.0,0.0
2025-03-18 23:01:41,258,24.97,42.6,0.0,0.0,0.0
2025-03-18 23:01:41,257,24.97,42.59,0.0,0.0,0.0
2025-03-18 23:01:41,267,24.98,42.62,0.0,0.0,0.0
2025-03-18 23:01:41,258,24.98,42.6,0.0,0.0,0.0
2025-03-18 23:01:41,257,24.99,42.6,0.0,0.0,0.0
2025-03-18 23:01:41,269,24.99,42.65,0.0,0.0,0.0
2025-03-18 23:01:41,258,24.97,42.6,0.0,0.0,0.0
2025-03-18 23:01:41,256,24.99,42.69,0.0,0.0,0.0
2025-03-18 23:01:41,257,24.98,42.51,0.0,0.0,0.0
2025-03-18 23:01:42,256,24.97,42.56,0.0,0.0,0.0
2025-03-18 23:01:42,256,24.97,42.54,0.0,0.0,0.0
2025-03-18 23:01:42,261,24.97,42.53,0.0,0.0,0.0
2025-03-18 23:01:42,258,24.99,42.57,0.0,0.0,0.0
2025-03-18 23:01:42,255,24.99,42.56,0.0,0.0,0.0
2025-03-18 23:01:42,256,24.99,42.56,0.0,0.0,0.0
2025-03-18 23:01:42,255,24.97,42.59,0.0,0.0,0.0
2025-03-18 23:01:42,257,24.98,42.56,0.0,0.0,0.0
2025-03-18 23:01:42,255,24.99,42.6,0.0,0.0,0.0
2025-03-18 23:01:42,250,24.98,42.58,0.0,0.0,0.0
2025-03-18 23:01:42,253,24.96,42.54,0.0,0.0,0.0
2025-03-18 23:01:42,259,24.99,42.56,0.0,0.0,0.0
2025-03-18 23:01:42,256,24.97,42.59,0.0,0.0,0.0
2025-03-18 23:01:42,257,24.97,42.6,0.0,0.0,0.0
2025-03-18 23:01:42,256,24.98,42.67,0.0,0.0,0.0
2025-03-18 23:01:42,256,24.98,42.66,0.0,0.0,0.0
2025-03-18 23:01:42,256,24.99,42.7,0.0,0.0,0.0
2025-03-18 23:01:42,256,24.99,42.79,0.0,0.0,0.0
2025-03-18 23:01:42,255,25.0,42.78,0.0,0.0,0.0
2025-03-18 23:01:42,252,25.01,42.8,0.0,0.0,0.0
2025-03-18 23:01:42,256,24.97,42.74,0.0,0.0,0.0
2025-03-18 23:01:42,251,25.0,42.77,0.0,0.0,0.0
2025-03-18 23:01:42,253,24.98,42.79,0.0,0.0,0.0
2025-03-18 23:01:42,254,24.98,42.71,0.0,0.0,0.0
2025-03-18 23:01:42,258,25.0,42.78,0.0,0.0,0.0
2025-03-18 23:01:42,247,24.99,42.79,0.0,0.0,0.0
2025-03-18 23:01:42,255,25.0,42.8,0.0,0.0,0.0
2025-03-18 23:01:42,255,25.01,42.82,0.0,0.0,0.0
2025-03-18 23:01:42,247,24.99,42.87,0.0,0.0,0.0
2025-03-18 23:01:42,257,25.0,42.84,0.0,0.0,0.0
2025-03-18 23:01:43,262,24.94,42.83,0.0,0.0,0.0
2025-03-18 23:01:43,257,24.98,42.91,0.0,0.0,0.0
2025-03-18 23:01:43,252,25.0,42.88,0.0,0.0,0.0
2025-03-18 23:01:43,256,25.0,42.89,0.0,0.0,0.0
2025-03-18 23:01:43,255,24.99,42.88,0.0,0.0,0.0
2025-03-18 23:01:43,259,24.99,42.96,0.0,0.0,0.0
