Timestamp,Audio,Temperature(C),Humidity(%),Pressure(Pa),Oxygen(%),HeartRate(BPM)
2025-03-18 17:58:02,272,21.81,44.0,0.0,0.0,0.0
2025-03-18 17:58:02,274,21.79,44.08,0.0,0.0,0.0
2025-03-18 17:58:02,282,21.82,44.09,0.0,0.0,0.0
2025-03-18 17:58:02,285,21.81,44.08,0.0,0.0,0.0
2025-03-18 17:58:02,276,21.81,43.99,0.0,0.0,0.0
2025-03-18 17:58:02,272,21.83,44.06,0.0,0.0,0.0
2025-03-18 17:58:02,279,21.82,44.05,0.0,0.0,0.0
2025-03-18 17:58:02,291,21.82,44.08,0.0,0.0,0.0
2025-03-18 17:58:02,274,21.82,44.02,0.0,0.0,0.0
2025-03-18 17:58:02,290,21.82,44.02,0.0,0.0,0.0
2025-03-18 17:58:02,282,21.82,44.03,0.0,0.0,0.0
2025-03-18 17:58:02,285,21.83,44.03,0.0,0.0,0.0
2025-03-18 17:58:02,304,21.83,44.03,0.0,0.0,0.0
2025-03-18 17:58:02,267,21.84,44.03,0.0,0.0,0.0
2025-03-18 17:58:02,274,21.81,44.0,0.0,0.0,0.0
2025-03-18 17:58:02,275,21.83,44.02,0.0,0.0,0.0
2025-03-18 17:58:03,278,21.8,43.99,0.0,0.0,0.0
2025-03-18 17:58:03,285,21.81,44.06,0.0,0.0,0.0
2025-03-18 17:58:03,272,21.82,44.03,0.0,0.0,0.0
2025-03-18 17:58:03,279,21.81,44.02,0.0,0.0,0.0
2025-03-18 17:58:03,281,21.83,44.04,0.0,0.0,0.0
2025-03-18 17:58:03,270,21.83,44.01,0.0,0.0,0.0
2025-03-18 17:58:03,277,21.82,44.01,0.0,0.0,0.0
2025-03-18 17:58:03,276,21.81,44.04,0.0,0.0,0.0
2025-03-18 17:58:03,277,21.83,44.05,0.0,0.0,0.0
2025-03-18 17:58:03,282,21.83,44.01,0.0,0.0,0.0
2025-03-18 17:58:03,274,21.8,44.0,0.0,0.0,0.0
2025-03-18 17:58:03,278,21.83,44.03,0.0,0.0,0.0
2025-03-18 17:58:03,278,21.8,43.93,0.0,0.0,0.0
2025-03-18 17:58:03,281,21.82,44.05,0.0,0.0,0.0
2025-03-18 17:58:03,283,21.82,44.04,0.0,0.0,0.0
2025-03-18 17:58:03,282,21.82,44.07,0.0,0.0,0.0
2025-03-18 17:58:03,273,21.81,44.03,0.0,0.0,0.0
2025-03-18 17:58:03,286,21.83,43.97,0.0,0.0,0.0
2025-03-18 17:58:03,275,21.82,43.95,0.0,0.0,0.0
2025-03-18 17:58:03,272,21.82,43.97,0.0,0.0,0.0
2025-03-18 17:58:03,279,21.79,44.08,0.0,0.0,0.0
2025-03-18 17:58:03,279,21.8,43.98,0.0,0.0,0.0
2025-03-18 17:58:03,282,21.81,43.94,0.0,0.0,0.0
2025-03-18 17:58:03,277,21.81,43.96,0.0,0.0,0.0
2025-03-18 17:58:03,278,21.81,44.04,0.0,0.0,0.0
2025-03-18 17:58:03,278,21.82,44.0,0.0,0.0,0.0
2025-03-18 17:58:03,272,21.82,43.95,0.0,0.0,0.0
2025-03-18 17:58:03,272,21.82,43.95,0.0,0.0,0.0
2025-03-18 17:58:03,271,21.82,44.0,0.0,0.0,0.0
2025-03-18 17:58:03,271,21.82,43.99,0.0,0.0,0.0
2025-03-18 17:58:04,271,21.81,43.97,0.0,0.0,0.0
2025-03-18 17:58:04,263,21.78,43.93,0.0,0.0,0.0
2025-03-18 17:58:04,266,21.8,44.0,0.0,0.0,0.0
2025-03-18 17:58:04,266,21.81,43.97,0.0,0.0,0.0
2025-03-18 17:58:04,264,21.81,43.98,0.0,0.0,0.0
2025-03-18 17:58:04,260,21.81,43.98,0.0,0.0,0.0
2025-03-18 17:58:04,254,21.82,44.03,0.0,0.0,0.0
2025-03-18 17:58:04,267,21.82,44.08,0.0,0.0,0.0
2025-03-18 17:58:04,267,21.8,44.04,0.0,0.0,0.0
2025-03-18 17:58:04,266,21.82,44.02,0.0,0.0,0.0
2025-03-18 17:58:04,272,21.78,44.05,0.0,0.0,0.0
2025-03-18 17:58:04,259,21.81,44.07,0.0,0.0,0.0
2025-03-18 17:58:04,259,21.8,44.02,0.0,0.0,0.0
2025-03-18 17:58:04,263,21.8,44.05,0.0,0.0,0.0
2025-03-18 17:58:04,259,21.8,44.1,0.0,0.0,0.0
2025-03-18 17:58:04,269,21.79,44.09,0.0,0.0,0.0
2025-03-18 17:58:04,261,21.81,44.07,0.0,0.0,0.0
2025-03-18 17:58:04,254,21.8,44.06,0.0,0.0,0.0
2025-03-18 17:58:04,259,21.81,44.08,0.0,0.0,0.0
2025-03-18 17:58:04,247,21.8,44.1,0.0,0.0,0.0
2025-03-18 17:58:05,249,21.78,44.11,0.0,0.0,0.0
2025-03-18 17:58:05,245,21.79,44.15,0.0,0.0,0.0
2025-03-18 17:58:05,243,21.8,44.11,0.0,0.0,0.0
2025-03-18 17:58:05,240,21.82,44.12,0.0,0.0,0.0
2025-03-18 17:58:05,247,21.79,44.1,0.0,0.0,0.0
2025-03-18 17:58:05,258,21.8,44.16,0.0,0.0,0.0
2025-03-18 17:58:05,251,21.81,44.11,0.0,0.0,0.0
2025-03-18 17:58:05,257,21.79,44.14,0.0,0.0,0.0
2025-03-18 17:58:05,256,21.81,44.14,0.0,0.0,0.0
2025-03-18 17:58:05,256,21.81,44.1,0.0,0.0,0.0
2025-03-18 17:58:05,247,21.77,44.14,0.0,0.0,0.0
2025-03-18 17:58:05,259,21.77,44.15,0.0,0.0,0.0
2025-03-18 17:58:05,254,21.8,44.04,0.0,0.0,0.0
2025-03-18 17:58:05,253,21.79,44.14,0.0,0.0,0.0
2025-03-18 17:58:05,248,21.78,44.11,0.0,0.0,0.0
2025-03-18 17:58:05,251,21.79,44.13,0.0,0.0,0.0
2025-03-18 17:58:05,252,21.8,44.07,0.0,0.0,0.0
2025-03-18 17:58:05,245,21.8,44.08,0.0,0.0,0.0
2025-03-18 17:58:05,247,21.8,44.03,0.0,0.0,0.0
2025-03-18 17:58:05,257,21.8,44.06,0.0,0.0,0.0
2025-03-18 17:58:05,254,21.76,44.12,0.0,0.0,0.0
2025-03-18 17:58:05,268,21.78,44.08,0.0,0.0,0.0
2025-03-18 17:58:05,258,21.77,44.12,0.0,0.0,0.0
2025-03-18 17:58:05,250,21.77,44.13,0.0,0.0,0.0
2025-03-18 17:58:06,266,21.78,44.1,0.0,0.0,0.0
2025-03-18 17:58:06,271,21.77,44.14,0.0,0.0,0.0
2025-03-18 17:58:06,265,21.77,44.15,0.0,0.0,0.0
2025-03-18 17:58:06,271,21.78,44.16,0.0,0.0,0.0
2025-03-18 17:58:06,273,21.77,44.14,0.0,0.0,0.0
2025-03-18 17:58:06,276,21.79,44.21,0.0,0.0,0.0
2025-03-18 17:58:06,271,21.76,44.26,0.0,0.0,0.0
2025-03-18 17:58:06,261,21.78,44.33,0.0,0.0,0.0
2025-03-18 17:58:06,270,21.79,44.37,0.0,0.0,0.0
2025-03-18 17:58:06,262,21.79,44.5,0.0,0.0,0.0
2025-03-18 17:58:06,262,21.78,44.54,0.0,0.0,0.0
2025-03-18 17:58:06,256,21.78,44.65,0.0,0.0,0.0
2025-03-18 17:58:06,258,21.79,44.73,0.0,0.0,0.0
2025-03-18 17:58:06,256,21.81,44.81,0.0,0.0,0.0
2025-03-18 17:58:06,259,21.81,44.91,0.0,0.0,0.0
2025-03-18 17:58:06,254,21.81,45.0,0.0,0.0,0.0
2025-03-18 17:58:06,256,21.78,45.1,0.0,0.0,0.0
2025-03-18 17:58:06,253,21.8,45.11,0.0,0.0,0.0
2025-03-18 17:58:06,266,21.8,45.08,0.0,0.0,0.0
2025-03-18 17:58:06,274,21.82,44.99,0.0,0.0,0.0
2025-03-18 17:58:06,256,21.81,44.97,0.0,0.0,0.0
2025-03-18 17:58:06,254,21.81,45.0,0.0,0.0,0.0
2025-03-18 17:58:06,266,21.81,45.05,0.0,0.0,0.0
2025-03-18 17:58:06,266,21.81,45.1,0.0,0.0,0.0
2025-03-18 17:58:06,258,21.81,45.15,0.0,0.0,0.0
2025-03-18 17:58:06,266,21.81,45.13,0.0,0.0,0.0
2025-03-18 17:58:07,258,21.79,45.06,0.0,0.0,0.0
2025-03-18 17:58:07,272,21.81,45.09,0.0,0.0,0.0
2025-03-18 17:58:07,272,21.81,45.09,0.0,0.0,0.0
2025-03-18 17:58:07,267,21.83,45.06,0.0,0.0,0.0
2025-03-18 17:58:07,267,21.82,45.06,0.0,0.0,0.0
2025-03-18 17:58:07,277,21.82,45.05,0.0,0.0,0.0
2025-03-18 17:58:07,269,21.81,44.98,0.0,0.0,0.0
2025-03-18 17:58:07,277,21.81,45.04,0.0,0.0,0.0
2025-03-18 17:58:07,272,21.82,44.97,0.0,0.0,0.0
2025-03-18 17:58:07,272,21.83,44.98,0.0,0.0,0.0
2025-03-18 17:58:07,265,21.8,44.99,0.0,0.0,0.0
2025-03-18 17:58:07,277,21.82,44.96,0.0,0.0,0.0
2025-03-18 17:58:07,282,21.81,44.98,0.0,0.0,0.0
2025-03-18 17:58:07,281,21.82,44.99,0.0,0.0,0.0
2025-03-18 17:58:07,290,21.81,44.94,0.0,0.0,0.0
2025-03-18 17:58:07,288,21.81,44.96,0.0,0.0,0.0
2025-03-18 17:58:07,281,21.81,45.01,0.0,0.0,0.0
2025-03-18 17:58:07,288,21.83,44.92,0.0,0.0,0.0
2025-03-18 17:58:07,290,21.83,44.98,0.0,0.0,0.0
2025-03-18 17:58:07,283,21.82,44.99,0.0,0.0,0.0
2025-03-18 17:58:08,281,21.81,45.04,0.0,0.0,0.0
2025-03-18 17:58:08,291,21.82,45.0,0.0,0.0,0.0
2025-03-18 17:58:08,285,21.82,44.97,0.0,0.0,0.0
